filter,SurrogateKey,TenantID,pkBookingID,fkUserID,fkLocationID,dateAdded,trackDate,fkHostID,noShow,BookingSource,deleteBooking,RealStartDateTimeUTC,RealEndDateTimeUTC,bookingRealStartTime,bookingRealEndTime,cleanDownPeriod,cleanDownUnit,PipelineExecutionDate
3427,584590,condeco777,3427,37,17,2024-04-03 17:05:54,2024-04-05 17:31:00,None,True,None,0,2024-04-05 12:00:00,2024-04-05 12:00:00,05/04/2024 17:30,05/04/2024 17:30,0,0,2024-04-08
3428,558803,condeco777,3428,49,14,2024-04-03 17:06:45.363000,2024-04-03 17:06:49.583000,None,None,9,0,2024-04-03 11:36:49,None,Apr  3 2024  5:06PM,None,0,0,2024-04-04
3429,521429,condeco777,3429,75,14,2024-04-03 17:07:19.770000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3430,503787,condeco777,3430,61,3,2024-04-03 11:37:54.373000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3431,577037,condeco777,3431,61,3,2024-04-03 11:38:20.010000,None,None,None,9,0,None,None,03/04/2024 11:38,None,0,0,2024-04-04
3432,604926,condeco777,3432,62,3,2024-04-03 11:38:40.050000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3433,525264,condeco777,3433,62,3,2024-04-03 11:39:03.920000,None,None,None,9,0,None,None,03/04/2024 11:39,None,0,0,2024-04-04
3434,593409,condeco777,3434,63,3,2024-04-03 11:39:29.973000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3435,532585,condeco777,3435,63,3,2024-04-03 11:39:49.800000,None,None,None,9,0,None,None,03/04/2024 11:39,None,0,0,2024-04-04
3436,564255,condeco777,3436,40,3,2024-04-03 11:40:36.303000,None,None,None,9,0,None,None,03/04/2024 11:40,None,0,0,2024-04-04
3437,585191,condeco777,3437,51,3,2024-04-03 11:41:03.937000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3438,551839,condeco777,3438,51,3,2024-04-03 11:41:33.680000,None,None,None,9,0,None,None,None,None,0,0,2024-04-04
3439,565933,condeco777,3439,53,3,2024-04-03 11:41:51.980000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3440,509248,condeco777,3440,53,3,2024-04-03 11:42:34.893000,2024-04-03 11:42:39.973000,None,None,9,0,None,None,None,None,0,0,2024-04-04
3441,559034,condeco777,3441,2,3,2024-04-03 11:44:35.050000,None,None,None,1,0,None,None,None,None,0,0,2024-04-04
3442,607688,condeco777,3442,2,3,2024-04-03 11:44:59.927000,None,None,None,1,0,None,None,None,None,0,0,2024-04-04
3443,523050,condeco777,3443,2,3,2024-04-03 11:45:45.857000,None,None,None,1,0,None,None,None,None,0,0,2024-04-04
3444,572301,condeco777,3444,69,3,2024-04-03 11:46:50.077000,None,None,None,9,0,None,None,None,None,0,0,2024-04-04
3445,530131,condeco777,3445,31,11,2024-04-04 10:09:37.743000,None,None,None,11,0,None,None,None,None,0,0,2024-04-05
3446,523110,condeco777,3446,2,3,2024-04-04 11:36:10,2024-04-04 11:36:49.563000,None,None,None,0,2024-04-04 11:36:49,None,Apr  4 2024 11:36AM,None,0,15,2024-04-05
3447,534347,condeco777,3447,31,11,2024-04-05 10:10:25.833000,None,None,None,11,0,None,None,None,None,0,0,2024-04-08
3448,529312,condeco777,3448,31,11,2024-04-05 10:14:02.467000,2024-04-05 11:34:34.887000,None,None,9,0,2024-04-05 04:44:32,None,Apr  5 2024 10:14AM,None,0,0,2024-04-08
3449,538008,condeco777,3449,31,11,2024-04-05 11:33:17,2024-04-05 11:33:42.553000,None,None,None,0,2024-04-05 06:03:42,None,Apr  5 2024 11:33AM,None,0,0,2024-04-08
3450,530511,condeco777,3450,31,11,2024-04-05 11:33:47,None,None,None,None,0,None,None,None,None,0,0,2024-04-08
3451,543584,condeco777,3451,2,3,2024-04-05 06:05:54,2024-04-05 08:32:00,None,True,None,0,2024-04-05 08:30:00,2024-04-05 08:30:00,05/04/2024 08:30,05/04/2024 08:30,0,0,2024-04-08
3452,559613,condeco777,3452,2,3,2024-04-05 06:06:04,2024-04-05 06:06:33,None,None,None,0,None,None,None,None,0,0,2024-04-08
3453,531709,condeco777,3453,2,3,2024-04-05 06:07:23,2024-04-05 08:32:00,None,True,None,0,2024-04-05 08:30:00,2024-04-05 08:30:00,05/04/2024 08:30,05/04/2024 08:30,0,0,2024-04-08
3454,530622,condeco777,3454,2,3,2024-04-05 06:07:36,2024-04-05 08:32:00,None,True,None,0,2024-04-05 08:30:00,2024-04-05 08:30:00,05/04/2024 08:30,05/04/2024 08:30,0,0,2024-04-08
3455,537110,condeco777,3455,2,3,2024-04-05 06:07:44,2024-04-05 08:32:00,None,True,None,0,2024-04-05 08:30:00,2024-04-05 08:30:00,05/04/2024 08:30,05/04/2024 08:30,0,0,2024-04-08
3456,546943,condeco777,3456,2,34,2024-04-05 07:11:45,None,None,None,None,0,None,None,None,None,None,None,2024-04-08
3457,533441,condeco777,3457,2,3,2024-04-05 08:46:10,2024-04-05 08:46:49.653000,None,None,None,0,2024-04-05 08:46:49,None,Apr  5 2024  8:46AM,None,0,15,2024-04-08
3458,538185,condeco777,3458,2,3,2024-04-05 08:46:59,2024-04-05 08:47:09.747000,None,None,None,0,2024-04-05 08:47:09,None,Apr  5 2024  8:47AM,None,0,15,2024-04-08
3459,543340,condeco777,3459,2,3,2024-04-05 08:47:17,2024-04-05 08:47:34.717000,None,None,None,0,2024-04-05 08:47:34,None,Apr  5 2024  8:47AM,None,0,15,2024-04-08
3460,520486,condeco777,3460,2,3,2024-04-05 08:47:29,2024-04-05 08:47:41.103000,None,None,None,0,2024-04-05 08:47:41,None,Apr  5 2024  8:47AM,None,0,15,2024-04-08
3461,534407,condeco777,3461,31,11,2024-04-08 13:07:23.800000,None,None,None,11,0,None,None,None,None,0,0,2024-04-09
3462,520546,condeco777,3462,33,14,2024-04-08 17:18:36.940000,None,None,None,9,0,None,None,08/04/2024 17:18,None,0,0,2024-04-09
3463,538245,condeco777,3463,2,3,2024-04-08 12:29:25,2024-04-08 12:29:50.230000,None,None,None,0,2024-04-08 12:29:50,None,Apr  8 2024 12:29PM,None,0,0,2024-04-09
3464,538068,condeco777,3464,97,3,2024-04-08 12:33:37.357000,None,None,None,1,0,None,None,None,None,0,0,2024-04-09
3465,604986,condeco777,3465,31,11,2024-04-09 10:36:08.090000,None,None,None,11,0,None,None,None,None,0,0,2024-04-10
3466,607807,condeco777,3466,38,11,2024-04-09 11:21:16.997000,None,None,None,11,0,None,None,None,None,0,0,2024-04-10
3467,541560,condeco777,3467,31,11,2024-04-10 10:41:05.530000,None,None,None,11,0,None,None,None,None,0,0,2024-04-11
3468,567776,condeco777,3468,31,11,2024-04-10 10:42:56.210000,2024-04-10 10:43:34.170000,None,None,9,0,2024-04-10 05:13:34,None,Apr 10 2024 10:43AM,None,0,0,2024-04-11
3469,579541,condeco777,3469,38,11,2024-04-10 10:45:37.373000,None,None,None,9,0,None,None,None,None,0,15,2024-04-11
3470,559138,condeco777,3470,37,13,2024-04-10 10:48:43.940000,2024-04-10 10:48:56.573000,None,None,9,0,2024-04-10 05:18:56,None,Apr 10 2024 10:48AM,None,0,0,2024-04-11
3471,565617,condeco777,3471,37,13,2024-04-10 10:49:28,None,None,None,None,0,None,None,None,None,0,0,2024-04-11
3472,544439,condeco777,3472,49,14,2024-04-10 10:50:44.773000,2024-04-10 10:59:54.523000,None,None,9,0,2024-04-10 05:29:54,None,Apr 10 2024 10:59AM,None,0,0,2024-04-11
3473,534467,condeco777,3473,2,3,2024-04-11 06:16:12.267000,None,None,None,9,0,None,None,None,None,0,0,2024-04-12
3474,605046,condeco777,3474,31,11,2024-04-12 11:13:40.747000,None,None,None,11,0,None,None,None,None,0,0,2024-04-12
3475,602225,condeco777,3475,31,11,2024-04-12 11:14:45.187000,2024-04-12 11:15:07.533000,None,None,9,0,2024-04-12 05:45:07,None,Apr 12 2024 11:15AM,None,0,0,2024-04-12
3476,597242,condeco777,3476,94,5,2024-04-12 06:13:00,2024-04-12 09:16:00,None,True,None,0,2024-04-12 16:15:00,2024-04-12 16:15:00,12/04/2024 09:15,12/04/2024 09:15,0,0,2024-04-15
3477,596824,condeco777,3477,94,5,2024-04-12 06:13:28,2024-04-12 09:16:00,None,True,None,0,2024-04-12 16:15:00,2024-04-12 16:15:00,12/04/2024 09:15,12/04/2024 09:15,0,0,2024-04-15
3478,605703,condeco777,3478,94,5,2024-04-12 06:13:39,2024-04-12 09:16:00,None,True,None,0,2024-04-12 16:15:00,2024-04-12 16:15:00,12/04/2024 09:15,12/04/2024 09:15,0,0,2024-04-15
3479,533501,condeco777,3479,53,3,2024-04-15 09:56:44.137000,None,None,None,1,0,None,None,None,None,0,0,2024-04-16
3480,509677,condeco777,3480,54,3,2024-04-15 09:57:36.463000,None,None,None,1,0,None,None,None,None,0,0,2024-04-16
3481,543400,condeco777,3481,55,3,2024-04-15 09:58:13.250000,None,None,None,1,0,None,None,None,None,0,0,2024-04-16
3482,535839,condeco777,3482,69,3,2024-04-15 09:58:52.927000,None,None,None,1,0,None,None,None,None,0,0,2024-04-16
3483,528278,condeco777,3483,64,3,2024-04-15 09:59:56.570000,None,None,None,1,0,None,None,None,None,0,0,2024-04-16
3484,530682,condeco777,3484,64,3,2024-04-15 10:01:31.677000,None,None,None,9,0,None,None,15/04/2024 10:01,None,0,0,2024-04-16
3485,564315,condeco777,3485,31,11,2024-04-17 08:44:09.110000,None,None,None,11,0,None,None,None,None,0,0,2024-04-18
3486,551959,condeco777,3486,31,11,2024-04-17 08:45:10.703000,None,None,None,11,0,None,None,None,None,0,0,2024-04-18
3487,547123,condeco777,3487,31,11,2024-04-17 09:20:09.030000,None,None,None,9,0,None,None,17/04/2024 09:20,None,0,0,2024-04-18
3488,509857,condeco777,3488,38,11,2024-04-17 09:40:56.060000,None,None,None,11,0,None,None,None,None,0,0,2024-04-18
3489,504936,condeco777,3489,38,11,2024-04-17 09:41:24.103000,2024-04-17 09:45:05.633000,None,None,9,0,2024-04-17 04:15:05,None,Apr 17 2024  9:45AM,None,0,15,2024-04-18
3490,530691,condeco777,3490,38,11,2024-04-17 09:52:32.930000,None,None,None,9,0,None,None,None,None,0,15,2024-04-18
3491,554298,condeco777,3491,38,11,2024-04-17 10:02:58.650000,None,None,None,9,0,None,None,None,None,0,15,2024-04-18
3492,547183,condeco777,3492,31,11,2024-04-17 10:08:42.923000,None,None,None,9,0,None,None,None,None,0,0,2024-04-18
3493,521489,condeco777,3493,38,11,2024-04-17 11:16:29,None,None,None,None,0,None,None,None,None,0,0,2024-04-18
3494,521492,condeco777,3494,38,11,2024-04-17 11:18:46,None,None,None,None,0,None,None,None,None,0,0,2024-04-18
3495,521372,condeco777,3495,76,17,2024-04-17 11:43:36,2024-04-19 00:00:00,None,None,None,0,2024-04-18 18:30:00,None,19/04/2024 00:00,None,0,0,2024-04-19
3496,565993,condeco777,3496,76,17,2024-04-17 11:51:38,2024-04-18 00:00:00,None,None,None,0,2024-04-17 18:30:00,None,18/04/2024 00:00,None,0,0,2024-04-18
3497,561016,condeco777,3497,76,17,2024-04-17 11:52:16,2024-04-20 00:00:00,None,None,None,0,2024-04-19 18:30:00,None,20/04/2024 00:00,None,0,0,2024-04-22
3498,529372,condeco777,3498,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3499,585371,condeco777,3499,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3500,535899,condeco777,3500,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3501,530251,condeco777,3501,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3502,520606,condeco777,3502,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3503,559318,condeco777,3503,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3504,565857,condeco777,3504,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3505,567836,condeco777,3505,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3506,509308,condeco777,3506,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3507,509737,condeco777,3507,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3508,551899,condeco777,3508,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3509,543764,condeco777,3509,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3510,565797,condeco777,3510,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3511,574914,condeco777,3511,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3512,531949,condeco777,3512,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3513,567956,condeco777,3513,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3514,544559,condeco777,3514,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3515,503967,condeco777,3515,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3516,531889,condeco777,3516,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3517,523230,condeco777,3517,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3518,569420,condeco777,3518,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3519,523170,condeco777,3519,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3520,572481,condeco777,3520,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3521,572421,condeco777,3521,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3522,541620,condeco777,3522,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3523,536019,condeco777,3523,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3524,505295,condeco777,3524,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3525,602345,condeco777,3525,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3526,554418,condeco777,3526,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3527,577097,condeco777,3527,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3528,565737,condeco777,3528,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3529,530751,condeco777,3529,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3530,541740,condeco777,3530,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3531,538308,condeco777,3531,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3532,567896,condeco777,3532,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3533,525384,condeco777,3533,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3534,577217,condeco777,3534,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3535,559258,condeco777,3535,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3536,533621,condeco777,3536,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3537,597422,condeco777,3537,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3538,544499,condeco777,3538,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3539,560956,condeco777,3539,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3540,605883,condeco777,3540,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3541,579661,condeco777,3541,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3542,543580,condeco777,3542,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3543,509368,condeco777,3543,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3544,543460,condeco777,3544,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3545,537350,condeco777,3545,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3546,520726,condeco777,3546,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3547,574974,condeco777,3547,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3548,547003,condeco777,3548,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3549,569480,condeco777,3549,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3550,530191,condeco777,3550,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3551,534527,condeco777,3551,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3552,593529,condeco777,3552,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3553,607867,condeco777,3553,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3554,530862,condeco777,3554,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3555,576192,condeco777,3555,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3556,597302,condeco777,3556,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3557,530742,condeco777,3557,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3558,544619,condeco777,3558,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3559,559673,condeco777,3559,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3560,538425,condeco777,3560,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3561,533681,condeco777,3561,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3562,597362,condeco777,3562,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3563,577157,condeco777,3563,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3564,566113,condeco777,3564,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3565,605166,condeco777,3565,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3566,543520,condeco777,3566,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3567,607868,condeco777,3567,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3568,559198,condeco777,3568,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3569,521549,condeco777,3569,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3570,541800,condeco777,3570,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3571,597004,condeco777,3571,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3572,584650,condeco777,3572,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3573,568016,condeco777,3573,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3574,593589,condeco777,3574,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3575,516873,condeco777,3575,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3576,543824,condeco777,3576,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3577,573775,condeco777,3577,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3578,543704,condeco777,3578,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3579,576252,condeco777,3579,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3580,607748,condeco777,3580,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3581,538485,condeco777,3581,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3582,605823,condeco777,3582,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3583,569540,condeco777,3583,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3584,566053,condeco777,3584,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3585,607808,condeco777,3585,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3586,602285,condeco777,3586,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3587,579601,condeco777,3587,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3588,504876,condeco777,3588,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
3589,526106,condeco777,3589,31,11,2024-04-17 12:32:50,2024-04-17 12:34:57,None,None,None,0,None,None,None,None,0,0,2024-04-18
